sim_num,max_danger,avg_danger,interactions,lane_switch_interactions,tailgating_interactions,goals_not_reached,collisions,emergency_maneuvers,avg_velocity,overall_steps,number_egos
109,4.157007047832461,1.6395678481098557,43,37,6,1,0,2,8.323053700689849,200,6
110,2.1306544088178208,1.1487265566630203,34,28,6,1,0,2,7.037648987223533,200,5
111,2.207438790851109,1.2376074731108284,39,34,5,2,0,2,7.075708224093895,200,6
112,2.2310824971285586,1.3733272920723665,30,29,1,2,0,1,6.922804591519981,200,6
113,1.7960540194472379,0.8264768054938071,33,28,5,2,0,1,6.6709057143785,200,5
114,1.7960540194472379,0.8264768054938071,33,28,5,2,0,1,6.6709057143785,200,5
115,1.263197907780179,0.7673311226582019,25,24,1,2,0,1,6.741107282143551,200,5
116,2.19090208157679,1.203579466033431,34,28,6,1,0,2,6.96282706180341,200,6
117,1.7960540194472379,0.8264768054938071,33,28,5,2,0,1,6.6709057143785,200,5
118,2.145637882063335,1.4448152021399954,23,22,1,2,0,3,6.95296254416567,200,6
119,1.4973358058012771,1.0911105111486945,26,26,0,1,0,1,7.1333618039737265,200,5
120,2.1418827438484542,1.1303161518069935,34,28,6,0,0,2,7.601134413983443,187,5
121,2.153925290322713,1.1806921566345256,41,35,6,2,0,2,6.946697093667274,200,6
122,2.244852990239995,1.1838871577881331,34,28,6,1,0,2,8.112920548529553,200,6
123,2.730383066173865,1.44982587925644,39,35,4,2,0,6,7.538050545371983,200,5
124,2.1306544088178208,1.1487265566630203,34,28,6,1,0,2,7.037648987223533,200,5
125,2.0421662441171473,1.010099751662785,39,33,6,2,0,2,6.932515910100567,200,5
126,1.263197907780179,0.7673311226582019,25,24,1,2,0,1,6.741107282143551,200,5
127,2.183237119114075,1.1560756163024808,40,34,6,1,0,2,7.466123162052995,200,6
128,1.114148628354649,0.5235011844248357,8,8,0,1,0,1,6.677828294410363,200,4
129,2.1353570759277636,1.1364900731859275,34,28,6,1,0,2,7.372608857670877,200,5
130,2.3832068816951004,1.2949365984817836,5,3,2,1,0,1,8.175979033894224,200,6
131,1.150405573752674,0.7113132744722501,12,12,0,2,0,3,6.665380422416725,200,5
132,1.7445424827762626,0.9125058808877679,7,6,1,2,0,1,6.888185053142375,200,5
133,3.3465223932205714,1.0054814738755224,14,14,0,3,0,5,6.706181358295096,200,6
134,2.6506447410635983,1.71546388856597,33,28,5,2,0,4,7.153979799822459,200,6
135,2.1612944588423977,1.1768635825930038,47,41,6,2,0,2,6.947606200656708,200,6
136,2.5778475912593,1.1686450872488603,15,11,4,1,0,1,7.513053397259581,200,5
137,2.193616515404155,1.2392860507363663,20,17,3,2,0,1,6.993671129078334,200,6
138,1.7445424827762626,0.9125058808877679,7,6,1,2,0,1,6.888185053142375,200,5
139,2.1808791524367757,1.2054493460887656,34,28,6,1,0,2,6.99152213141952,200,6
140,2.228991419291304,1.2687145021121233,34,28,6,1,0,2,7.055422545680504,200,6
141,2.1561814771295262,1.1729058029412112,34,28,6,2,0,2,6.947396316142685,200,6
142,1.7960540194472379,0.8264768054938071,33,28,5,2,0,1,6.6709057143785,200,5
143,4.350104773316664,2.2270870321122938,25,24,1,2,0,2,7.200141241563505,200,6
144,1.0117880123979641,0.6429756589516963,33,33,0,2,0,1,7.228049293237175,200,5
145,1.263197907780179,0.7673311226582019,25,24,1,2,0,1,6.741107282143551,200,5
146,1.263197907780179,0.7673311226582019,25,24,1,2,0,1,6.741107282143551,200,5
147,1.889062601514907,0.9171887029137571,19,14,5,1,0,1,6.660744490505016,200,5
148,3.8195806957427605,1.5746301807281147,42,37,5,2,0,6,7.027810898903217,200,6
149,1.4119169631240602,0.9552513176644896,21,20,1,1,0,1,8.33162107847332,200,5
150,1.4400443010193649,0.7538597214535582,19,17,2,2,0,5,6.9443840932738246,200,5
151,2.0882192989638155,1.1521425896795123,36,34,2,2,0,1,6.599870178547814,200,6
152,2.1536969386665543,1.1647622614252138,34,28,6,2,0,2,6.94761174183198,200,6
153,2.162167890916532,1.1790744930967525,46,40,6,2,0,2,6.947624452004132,200,6
154,1.7445424827762626,0.9125058808877679,7,6,1,2,0,1,6.888111616815629,200,5
155,2.1306544088178208,1.1487265566630203,34,28,6,1,0,2,7.037648987223533,200,5
156,2.7867583700084904,1.326592834226844,36,31,5,4,1,11,6.363186271793044,200,6
157,2.1306544088178208,1.1487265566630203,34,28,6,1,0,2,7.037648987223533,200,5
158,2.2624811329177406,1.2042437404217528,34,28,6,1,0,2,8.224451875288695,200,6
159,2.442767484243289,1.7580043017213123,42,35,7,2,0,4,7.149495860738939,200,6
160,2.1353570759277636,1.1364900731859275,34,28,6,1,0,2,7.372608857670877,200,5
161,2.161609399276078,1.177806906874828,47,41,6,2,0,2,6.94760729852238,200,6
162,2.1044020854695065,1.2600399071253336,34,28,6,0,0,2,7.777048111777186,111,4
163,2.8603146607909054,1.2551919187214127,17,13,4,3,0,6,7.816484129742653,200,6
164,2.9877957177409606,1.1688143280563568,35,30,5,3,0,6,8.660215998561084,200,6
165,2.1353570759277636,1.1364900731859275,34,28,6,1,0,2,7.372608857670877,200,5
166,3.13790630670803,1.3454385214040994,29,25,4,2,0,1,6.99459400623178,200,6
167,2.160648600232636,1.1774818928342683,47,41,6,2,0,2,6.946880815930524,200,6
168,1.7445424827762626,0.9125058808877679,7,6,1,2,0,1,6.888185053142375,200,5
169,2.1306544088178208,1.1487265566630203,34,28,6,1,0,2,7.037648987223533,200,5
170,2.162248900365482,1.1782624485721838,47,41,6,2,0,2,6.947889924264225,200,6
171,1.6607259471763571,1.1453856689908988,39,35,4,2,0,1,7.013468742580508,200,6
172,2.2322415254599703,1.1686807265043242,40,34,6,2,0,7,8.52670210781418,200,6
173,2.161609399276078,1.177806906874828,47,41,6,2,0,2,6.9475417738440965,200,6
174,2.145637882063335,1.4448152021399954,23,22,1,2,0,3,6.95296254416567,200,6
175,2.262636013017588,1.2703255990606044,34,28,6,1,0,3,6.866897889654053,200,6
176,2.9467872221041826,1.656309195689074,39,35,4,4,1,10,7.954398522838685,200,6
177,0.5612627633572266,0.2616034974825518,20,20,0,2,0,1,6.943547447590066,200,4
178,1.7960540194472379,0.8264768054938071,33,28,5,2,0,1,6.6709057143785,200,5
179,1.7367394992041674,0.9013198120604329,4,3,1,2,0,1,6.8881674207851455,200,5
180,2.1491770431507473,1.1497452175508138,34,28,6,0,0,2,7.414603976181356,167,5
181,1.2216723963988245,0.5537829801952473,14,14,0,3,0,10,7.248946052082381,200,5
182,5.998299698853718,3.17815721533579,21,14,7,4,0,12,7.54065721545325,200,6
183,2.581078114468627,1.0548066531178564,41,35,6,2,0,6,7.025590764065022,200,5
184,2.355160380684839,1.2212487655855728,23,22,1,2,0,3,7.280771831583245,200,6
185,1.7445424827762626,0.9125058808877679,7,6,1,2,0,1,6.888185053142375,200,5
186,1.7445424827762626,0.9125058808877679,7,6,1,2,0,1,6.888111616815629,200,5
187,2.145530361570625,1.1812098087564087,47,41,6,2,0,2,6.941225683402342,200,6
188,2.2501171661644572,1.1899914256368986,31,26,5,2,0,1,7.090195535625071,200,6
189,2.2310824971285586,1.3733272920723665,30,29,1,2,0,1,6.923714583961144,200,6
190,1.239134955337086,0.660644903342083,24,24,0,1,0,1,7.453831114605482,200,4
191,1.0698911748489075,0.6929326308822784,25,25,0,2,0,1,6.744976752441969,200,5
192,1.7960540194472379,0.8264768054938071,33,28,5,2,0,1,6.6709057143785,200,5
193,1.7076779227152237,1.1963678484474447,28,28,0,2,0,6,8.230234345160136,200,6
194,2.156848517305926,1.1732692632869555,34,28,6,2,0,2,6.947157593604342,200,6
195,2.2627090641601466,1.240024678600599,40,34,6,2,0,1,6.921286255379585,200,6
196,2.153870996988156,1.1869700711612543,34,28,6,2,0,2,6.704165160256752,200,6
197,2.238957114223091,1.1819970012402234,22,17,5,0,0,1,7.3107244271695,175,5
198,2.1577253553678077,1.1735385890092778,34,28,6,2,0,2,6.947525428202707,200,6
199,1.0117880123979641,0.6429756589516963,33,33,0,2,0,1,7.2344579002779845,200,5
200,1.7445424827762626,0.9125058808877679,7,6,1,2,0,1,6.888185053142375,200,5
201,2.42972887499126,1.117253737604459,23,18,5,2,0,1,7.127678214092517,200,6
202,2.156653813238104,1.172209066843348,34,28,6,2,0,2,6.947440766002853,200,6
203,2.237139075682594,1.199218037059875,46,40,6,1,0,2,7.9203848524449345,200,6
204,2.1353570759277636,1.1364900731859275,34,28,6,1,0,2,7.372608857670877,200,5
205,2.87901006505731,1.8773397718223919,32,31,1,4,1,4,7.468612330150841,200,6
206,2.1804058831409407,1.2040162183720948,34,28,6,1,0,2,6.989912289456102,200,6
207,1.0426896995313453,0.674841931584512,22,22,0,1,0,1,7.286557994085931,200,5
208,0.6094593998229526,0.360571247522122,11,3,8,2,0,0,6.939397882758476,200,4
209,2.1353570759277636,1.1364900731859275,34,28,6,1,0,2,7.372608857670877,200,5
210,2.2506702638388996,1.1903796417940886,34,28,6,1,0,2,8.150979205468474,200,6
211,1.4599645951338307,0.8248162932378794,25,24,1,2,0,1,6.950813398860532,200,6
212,1.263197907780179,0.7673311226582019,25,24,1,2,0,1,6.741107282143551,200,5
213,2.1306544088178208,1.1487265566630203,34,28,6,1,0,2,7.037648987223533,200,5
214,2.17489258891906,1.1973199869399522,34,28,6,1,0,2,6.975474707957087,200,6
215,2.5969222171637707,1.2611815812205212,23,19,4,2,0,2,7.051861103477546,200,6
216,2.1625797264036497,1.17853383560777,47,41,6,1,0,2,6.947533630091563,200,6
217,2.1599841901230827,1.1755701093739341,34,28,6,2,0,2,6.956219438755246,200,6
218,2.161609399276078,1.177806906874828,47,41,6,2,0,2,6.94760729852238,200,6
219,5.285349065610629,3.1142060967792773,18,18,0,1,0,5,7.843968250413748,200,6
220,5.174239205511225,2.509172327503242,27,24,3,2,0,1,7.260064341756964,200,6
221,2.7868177931307008,1.400578892765042,22,21,1,2,0,1,6.9275920856874365,200,6
222,1.0698911748489075,0.6929326308822784,25,25,0,2,0,1,6.744976752441969,200,5
223,1.7445424827762626,0.9125058808877679,7,6,1,2,0,1,6.888185053142375,200,5
224,2.1176483102781334,0.9396545191385235,42,37,5,2,0,2,6.956130210433223,200,6
225,2.145530361570625,1.1812098087564087,47,41,6,2,0,2,6.941225683402342,200,6
226,2.096988079448632,1.3980915179155105,16,15,1,1,0,3,7.379993996424672,200,5
227,2.5811577247075927,1.130237894012243,32,22,10,1,0,1,7.10668861593459,200,5
228,2.117670720903646,0.9637733937564852,42,37,5,2,0,1,6.94902041017147,200,6
229,2.595332487393678,1.8372657432339499,42,35,7,2,0,4,7.175196781864474,200,6
230,2.067927743336356,0.944259230487455,36,31,5,1,0,2,6.964028992536948,200,5
231,1.2626804337252575,0.772634103305484,17,16,1,2,0,1,6.740095011306229,200,5
232,2.161609399276078,1.177806906874828,47,41,6,2,0,2,6.94760729852238,200,6
233,2.3435225906263537,1.4234938801453008,38,35,3,2,0,3,6.9580198753704074,200,6
234,1.6607259471763571,1.1453856689908988,39,35,4,2,0,1,7.013468742580508,200,6
235,2.1306544088178208,1.1487265566630203,34,28,6,1,0,2,7.037648987223533,200,5
236,2.096152426959782,0.9049275510137712,28,23,5,0,0,2,7.40405671895694,188,5
237,2.98088297321903,1.5691209394717234,31,27,4,2,0,5,6.773338476398004,200,6
238,2.193128872664376,1.224596690014286,34,28,6,1,0,2,7.021788698517975,200,6
239,2.298132950445082,1.4531706998882776,32,26,6,2,0,1,6.686498984254646,200,5
240,2.760595968136082,1.5285173283400055,27,26,1,2,0,1,7.4916235843776775,200,5
241,1.0117880123979641,0.6429756589516963,33,33,0,2,0,1,7.2344579002779845,200,5
242,1.263197907780179,0.7673311226582019,25,24,1,2,0,1,6.741107282143551,200,5
243,2.675913736481353,1.2219402150442564,29,26,3,1,0,2,7.372246465695037,200,5
244,2.1306544088178208,1.1487265566630203,34,28,6,1,0,2,7.037648987223533,200,5
245,2.117670720903646,0.9637733937564852,42,37,5,2,0,1,6.9544410236268215,200,6
246,1.841471607930608,1.1180175252381885,12,12,0,2,0,10,7.453219898014828,200,5
247,2.161609399276078,1.177806906874828,47,41,6,2,0,2,6.94760729852238,200,6
248,2.1920854792976585,1.1796558016349508,47,41,6,2,0,7,7.078473357821471,200,6
249,2.192846123156839,1.3405057216335101,20,19,1,1,0,1,7.004239652844514,200,5
250,2.1176483102781334,0.9396545191385235,42,37,5,2,0,2,6.956130210433223,200,6
251,1.3210543115313265,0.7824842893716055,10,7,3,2,0,1,6.735744311346111,200,5
252,1.7445424827762626,0.9125058808877679,7,6,1,2,0,1,6.888185053142375,200,5
253,2.608333724451487,1.3538579834858708,27,23,4,3,0,5,7.074593960294336,200,5
254,2.161609399276078,1.0679488653228826,47,42,5,3,0,7,7.096995029929758,200,6
255,2.2010200668673785,1.0414517469934348,31,26,5,1,0,2,7.3645571820379425,200,5
256,2.2883580642199526,1.257797223217813,34,28,6,1,0,2,8.350001414451102,200,6
257,2.189181037986392,1.1514756306162386,39,33,6,1,0,2,7.5590119885713944,200,6
258,1.011948067745848,0.6431449423739539,33,33,0,2,0,1,7.234478339621514,200,5
259,0.9570065233782783,0.5521430317490474,1,1,0,1,0,1,6.955862338783219,200,3
260,2.2299616251420904,1.4584147167847854,28,27,1,2,0,2,6.976377545847324,200,6
261,2.2054364412544363,1.0404864660678619,4,3,1,1,0,1,7.0174516883523586,200,5
262,2.159971690283787,1.1755060163610624,34,28,6,2,0,2,6.947466796995135,200,6
263,1.7960540194472379,0.8264768054938071,33,28,5,2,0,1,6.6709057143785,200,5
264,2.1353570759277636,1.1364900731859275,34,28,6,1,0,2,7.372608857670877,200,5
265,2.512725523975307,1.1898750286740902,26,24,2,2,0,1,6.900890679325152,200,6
266,3.1836729054446566,1.862212868468427,26,26,0,2,0,2,7.150602672653521,200,6
267,3.479758154481028,1.4493413106451312,44,38,6,1,0,2,8.170550354791036,200,6
268,2.306954948833872,1.0555193293289642,14,10,4,2,0,1,7.192480415046387,200,6
269,2.1621411632377887,1.1781016678916933,47,41,6,2,0,2,6.948027380018433,200,6
270,3.2617572878491488,1.4176985787427152,9,6,3,3,0,6,8.166481967163573,200,6
271,1.263197907780179,0.7673311226582019,25,24,1,2,0,1,6.741107282143551,200,5
272,5.365062081509097,2.5520324925032263,17,15,2,1,0,1,7.8824877111992,200,5
273,1.5102829332404797,1.1215260160469527,37,37,0,2,0,1,7.015217297447886,200,6
274,1.0710940627774164,0.6618803971013083,15,14,1,1,0,1,7.1288989333011585,200,4
275,2.1545080430310275,1.1708203867802331,34,28,6,2,0,2,6.947442800620351,200,6
276,2.1124969159606803,1.063303460631385,12,8,4,2,0,0,6.690140391803948,200,5
277,1.7960540194472379,0.8264768054938071,33,28,5,2,0,1,6.6709057143785,200,5
278,1.7925958158766866,0.9025533353184021,8,6,2,1,0,1,6.535943907862145,200,6
279,2.1306544088178208,1.1487265566630203,34,28,6,1,0,2,7.037648987223533,200,5
280,2.0491970541988684,1.0037847531912814,36,31,5,2,0,1,6.719309256990593,200,6
281,1.776684558400677,0.8844643060775383,6,5,1,2,0,1,6.894587637031693,200,5
282,2.161609399276078,1.177806906874828,47,41,6,2,0,2,6.9475417738440965,200,6
283,2.1995518006357457,1.2323800600517907,34,28,6,1,0,2,7.028794619276311,200,6
284,2.154495996677708,1.1709538821921563,34,28,6,2,0,2,6.947483515015999,200,6
285,1.0117880123979641,0.6429756589516963,33,33,0,2,0,1,7.2344579002779845,200,5
286,1.0117880123979641,0.6429756589516963,33,33,0,2,0,1,7.233371587462345,200,5
287,4.7101061683133905,2.3767608223546914,27,24,3,2,0,1,7.23280004815655,200,6
288,5.438122364693245,2.4249190016433397,18,15,3,2,0,1,7.236455586635443,200,6
289,1.263197907780179,0.7673311226582019,25,24,1,2,0,1,6.741107282143551,200,5
290,2.161609399276078,1.177806906874828,47,41,6,2,0,2,6.94760729852238,200,6
291,1.263197907780179,0.7673311226582019,25,24,1,2,0,1,6.741107282143551,200,5
292,2.470216991876188,1.5816929766883254,42,37,5,2,0,3,7.066221437264833,200,6
293,2.2310824971285586,1.3733272920723665,30,29,1,2,0,1,6.923714583961144,200,6
294,1.0698911748489075,0.6929326308822784,25,25,0,2,0,1,6.744976752441969,200,5
295,1.263197907780179,0.7673311226582019,25,24,1,2,0,1,6.741107282143551,200,5
296,3.0839602965856945,1.789884339073866,48,42,6,2,0,3,7.017652842248778,200,6
297,3.0839602965856945,1.789884339073866,48,42,6,2,0,3,7.017652842248778,200,6
298,2.9879829208078696,1.717144951581282,32,26,6,1,0,3,7.483849373383589,200,5
299,3.9172915606721483,1.7524634957545953,7,6,1,3,0,6,8.854626059748893,200,6
300,3.0182831304932174,1.7346281314699148,32,26,6,1,0,3,7.135746518716535,200,5
301,3.0182831304932174,1.7346281314699148,32,26,6,1,0,3,7.135746518716535,200,5
302,1.2773238225851076,0.7046745358432008,10,10,0,2,0,2,6.929402315673116,200,5
303,2.219948423451597,1.0660877619579499,7,6,1,2,0,1,6.98600160475266,200,5
304,2.9879829208078696,1.717144951581282,32,26,6,1,0,3,7.485128995249594,200,5
305,3.2155020526801503,1.8647271784089483,32,26,6,1,0,4,7.083917033333831,200,6
306,0.8788797039444688,0.6178083812265759,9,9,0,2,0,1,7.379969613718626,200,5
307,2.6632121638237094,1.3884965438752044,15,11,4,2,0,0,6.842305042305367,200,5
308,3.0149678041367656,1.6681049174598104,50,45,5,2,0,2,7.668013553101656,200,6
309,1.976930002640632,0.9913703147965248,30,30,0,2,0,0,7.351630061754904,200,5
310,3.007550548371935,1.6709124567639209,50,45,5,2,0,2,7.674963172371915,200,6
311,3.018864077533135,1.6460538667105349,35,30,5,2,0,2,7.873846623643734,200,6
312,3.0076977507759106,1.6505823499872825,35,30,5,2,0,2,7.667778000254898,200,6
313,1.8628260862348647,1.0431401362242139,45,44,1,2,0,4,7.221319526542406,200,5
314,3.010584207219148,1.6568823173742229,35,30,5,2,0,2,7.6674334321320785,200,6
315,3.0341447831240007,1.6647628230203875,50,45,5,2,0,2,7.666774180227908,200,6
316,3.015594624853068,1.6507199676418625,35,30,5,2,0,2,7.672599250491973,200,6
