sim_num,max_danger,avg_danger,interactions,lane_switch_interactions,tailgating_interactions,goals_not_reached,collisions,emergency_maneuvers,avg_velocity,overall_steps,number_egos
95,4.962511059587004,1.4063629354871345,0,0,0,0,0,0,8.845268610118152,112,3
96,5.133651083787377,1.5400554364632784,13,5,8,0,0,0,8.780903300416929,118,3
97,8.113162825504707,1.8844585685372448,16,5,11,0,0,0,8.739242139097517,118,4
98,7.009596557272664,1.6699432191602666,0,0,0,0,0,0,9.010182374272274,115,3
99,8.253224289327578,2.1107922057442563,17,8,9,0,0,0,8.033207152103946,120,5
100,7.009596557272664,1.6699432191602666,0,0,0,0,0,0,9.010182374272274,115,3
101,7.518058336222,1.692224674855528,13,5,8,0,0,0,8.543154758542238,118,3
102,7.009596557272664,1.6699432191602666,0,0,0,0,0,0,9.010182374272274,115,3
103,7.009596557272664,1.6699432191602666,0,0,0,0,0,0,9.010182374272274,115,3
104,5.691856111410546,1.2978103047257827,0,0,0,0,0,4,8.400182241350358,112,3
105,7.848959992799546,1.8706363987826449,18,6,12,0,0,0,8.754533033417534,118,4
106,7.848959992799546,1.8706363987826449,18,6,12,0,0,0,8.754533033417534,118,4
107,11.368777406341374,3.1598511770235502,13,5,8,0,0,2,9.52979914899043,118,4
108,7.302051558404864,1.8163373414036983,0,0,0,0,0,0,8.810408817269233,115,4
109,7.848959992799546,1.8706363987826449,18,6,12,0,0,0,8.754533033417534,118,4
110,5.323322699766363,1.5524708887947416,29,13,16,0,0,0,8.767730495166038,119,3
111,5.323322699766363,1.5524708887947416,29,13,16,0,0,0,8.767730495166038,119,3
112,5.637656485473236,1.6136256311350357,28,12,16,0,0,0,8.747786105457022,119,3
113,5.323322699766363,1.5524708887947416,29,13,16,0,0,0,8.767730495166038,119,3
114,7.372774894212632,2.496453664194783,0,0,0,0,0,0,8.513359565244372,147,4
115,2.5247109230476434,0.7384215821625126,0,0,0,0,0,0,8.918193512888566,114,2
116,2.9634356432591074,0.812144618335657,0,0,0,0,0,0,9.14797540420092,115,2
117,2.5247109230476434,0.7384215821625126,0,0,0,0,0,0,8.918193512888566,114,2
118,7.028104577118941,1.672235908418519,0,0,0,0,0,4,10.491270022077249,114,3
119,5.323322699766363,1.5524708887947416,29,13,16,0,0,0,8.767730495166038,119,3
120,5.323322699766363,1.5524708887947416,29,13,16,0,0,0,8.767730495166038,119,3
121,5.323322699766363,1.5524708887947416,29,13,16,0,0,0,8.767730495166038,119,3
122,2.9634356432591074,0.812144618335657,0,0,0,0,0,0,9.14797540420092,115,2
123,6.933763573497989,1.623141559326843,36,19,17,0,0,0,8.75677646550108,119,4
124,5.323322699766363,1.5524708887947416,29,13,16,0,0,0,8.767730495166038,119,3
125,6.933763573497989,1.623141559326843,36,19,17,0,0,0,8.75677646550108,119,4
126,5.323322699766363,1.5524708887947416,29,13,16,0,0,0,8.767730495166038,119,3
127,9.094826849199901,2.264047827239005,0,0,0,0,0,0,9.16219781916282,115,4
128,5.65171302736514,1.4968730955576588,0,0,0,0,0,0,9.043810713031537,115,3
129,7.301419536006381,1.9299544975937442,36,19,17,0,0,0,8.288219210582012,119,5
130,6.791872838588253,1.7997418525923075,4,4,0,1,0,5,7.95405013986105,115,4
131,9.241872932522398,2.240748593078252,35,19,16,0,0,1,9.312067135337744,119,4
132,5.65171302736514,1.4968730955576588,0,0,0,0,0,0,9.043810713031537,115,3
133,5.65171302736514,1.4968730955576588,0,0,0,0,0,0,9.043810713031537,115,3
134,0.5965957214655796,0.0837199120800177,22,6,16,0,0,0,8.441624047532125,119,2
135,7.169707310993551,1.5261394244753377,6,2,4,0,0,1,8.445499437022825,123,3
136,5.65171302736514,1.4968730955576588,0,0,0,0,0,0,9.043810713031537,115,3
137,6.9067200829463475,1.64741628700024,4,0,4,0,0,0,8.759741188156763,116,4
138,6.933763573497989,1.623141559326843,36,19,17,0,0,0,8.75677646550108,119,4
139,6.830886186700288,1.4169830613717658,25,9,16,0,0,0,8.490950812860092,119,3
140,7.169707310993551,1.5261394244753377,6,2,4,0,0,1,8.445499437022825,123,3
141,7.187177882939228,1.8473070223291137,27,11,16,0,0,0,8.37575298123225,127,5
142,6.830886186700288,1.4169830613717658,25,9,16,0,0,0,8.490950812860092,119,3
143,3.4931206375089796,1.1657436417507525,0,0,0,0,0,0,9.363211080965337,114,3
144,3.3563477317284427,1.184052699354545,0,0,0,0,0,0,8.866914219740321,114,3
145,6.933763573497989,1.623141559326843,36,19,17,0,0,0,8.75677646550108,119,4
146,7.360782258780818,1.9493580540392512,36,19,17,0,0,0,8.799460753187986,119,5
147,7.024469315660774,1.76858510323737,36,19,17,0,0,0,7.894075305677976,146,5
148,6.933763573497989,1.623141559326843,36,19,17,0,0,0,8.75677646550108,119,4
149,5.731596934334939,1.7578534590917874,0,0,0,0,0,0,8.800054549132874,130,4
150,7.058104178037456,1.6208355842275997,20,9,11,0,0,0,8.718001133648016,119,4
151,9.175465180367564,2.2373062129133174,35,19,16,0,0,1,9.30803254172009,119,4
152,5.65171302736514,1.4968730955576588,0,0,0,0,0,0,9.043810713031537,115,3
153,5.323322699766363,1.5524708887947416,29,13,16,0,0,0,8.767730495166038,119,3
154,7.058104178037456,1.6208355842275997,20,9,11,0,0,0,8.718001133648016,119,4
155,3.3563477317284427,1.184052699354545,0,0,0,0,0,0,8.866914219740321,114,3
156,7.169707310993551,1.5261394244753377,6,2,4,0,0,1,8.445499437022825,123,3
157,7.058104178037456,1.6208355842275997,20,9,11,0,0,0,8.718001133648016,119,4
158,7.0982054140818605,1.5108900786908894,25,9,16,0,0,0,8.606892265273059,119,3
159,6.933763573497989,1.623141559326843,36,19,17,0,0,0,8.75677646550108,119,4
160,7.855419045306207,1.8014261978186434,43,24,19,0,0,0,8.748115010286016,119,4
161,7.611188841882641,1.6452312510483202,26,10,16,0,0,0,8.486615176681491,119,3
162,7.903316744799107,1.8245703300474634,43,24,19,0,0,0,8.644629187969437,136,5
163,10.3596902167474,4.68752199208353,57,41,16,2,1,2,10.009355757768011,119,4
164,10.692624013128055,3.671157515509408,55,39,16,2,1,2,10.014714320673155,119,4
165,10.957782604119318,4.9593168936564895,57,41,16,2,1,2,9.662417777584372,119,5
166,10.3596902167474,4.68752199208353,57,41,16,2,1,2,10.009355757768011,119,4
167,6.029099750970324,3.590293747365781,0,0,0,2,1,2,10.473986554461632,114,3
168,9.151202292625008,4.072144518121139,0,0,0,2,1,4,10.063711725719022,114,4
169,8.776772839898399,2.6460818503225827,28,12,16,0,0,0,9.533508229166872,119,3
170,12.057204274658389,4.856133490783513,13,9,4,2,1,3,9.984854783834116,123,4
171,10.3596902167474,4.68752199208353,57,41,16,2,1,2,10.009355757768011,119,4
172,7.047542591682257,1.4039422520931288,26,10,16,0,0,0,8.152501365362538,119,3
173,10.335959757310976,4.406146801763386,57,41,16,2,1,2,10.123479004818973,119,4
174,10.3596902167474,4.68752199208353,57,41,16,2,1,2,10.009355757768011,119,4
175,8.776772839898399,2.6460818503225827,28,12,16,0,0,0,9.533508229166872,119,3
176,10.583327424277236,4.908163322999077,57,41,16,2,1,2,9.906161252011595,119,4
177,10.41785718118093,3.4626921373673456,33,17,16,0,0,0,9.275268493770037,119,4
178,10.574180321549841,4.706900324423825,32,22,10,2,1,2,9.977197680465855,119,4
179,12.533895323565133,9.490762301556888,6,6,0,4,2,4,9.236392792656522,17,4
180,11.500718648214058,6.595497433689095,20,17,3,4,2,3,9.502252984798993,54,4
181,6.029099750970324,3.590293747365781,0,0,0,2,1,2,10.473986554461632,114,3
182,10.3596902167474,4.68752199208353,57,41,16,2,1,2,10.009355757768011,119,4
183,10.639874039354744,3.4485057516823168,54,38,16,2,1,2,10.014714320673155,119,4
184,7.668583792774834,1.6688653414272718,26,10,16,0,0,0,8.592265524641078,127,4
185,7.611188841882641,1.6452312510483202,26,10,16,0,0,0,8.486615176681491,119,3
186,12.76997129531118,8.39393853179274,6,6,0,4,2,3,9.042038297846188,29,4
187,9.278684891834612,2.7608421066025635,6,2,4,0,0,1,9.458436318003988,123,3
188,10.73324598359214,4.65940799240263,75,55,20,2,1,2,9.711822998616839,128,4
189,9.487037370475468,3.7827064935088286,0,0,0,2,1,2,10.598530263377887,115,3
190,12.270476979933683,4.729274547609362,12,11,1,2,1,3,9.770828575860136,139,4
191,7.834788938587726,5.220292688185294,0,0,0,2,1,2,10.923123998970349,125,3
192,9.633731312809903,5.718486280565807,0,0,0,3,1,7,8.215184370298646,163,5
193,10.679184781646311,3.473499594903846,44,24,20,0,0,0,8.817542647525352,128,4
194,12.270476979933683,4.729274547609362,12,11,1,2,1,3,9.770828575860136,139,4
195,8.066921399265723,1.801134581927266,10,10,0,2,1,2,7.6467752041094466,63,3
196,10.940256573201015,4.8211956220809205,74,22,52,2,1,4,9.319505872410542,128,4
197,9.487037370475468,3.7827064935088286,0,0,0,2,1,2,10.598530263377887,115,3
198,8.205087341561448,1.77344707395375,52,23,29,0,0,0,8.150211944900192,128,4
199,11.713536504156329,4.089260242455407,45,25,20,0,0,0,8.92735653468336,128,5
200,10.876887379477196,9.268422372314582,12,12,0,4,2,4,9.619035899655227,17,4
201,9.487037370475468,3.7827064935088286,0,0,0,2,1,2,10.598530263377887,115,3
202,10.876887379477196,9.268422372314582,12,12,0,4,2,4,9.619035899655227,17,4
203,10.73324598359214,4.65940799240263,75,55,20,2,1,2,9.711822998616839,128,4
204,9.038100440363781,2.6568893078590827,39,19,20,0,0,0,8.943836501635305,128,3
205,9.038100440363781,2.6568893078590827,39,19,20,0,0,0,8.943836501635305,128,3
206,22.34669996678224,20.481953968473043,6,6,0,3,1,7,11.368249483850821,125,4
207,10.73324598359214,4.65940799240263,75,55,20,2,1,2,9.711822998616839,128,4
208,8.577719522555958,2.5668862761831734,74,54,20,2,1,6,8.104717594434753,128,4
209,9.487037370475468,3.7827064935088286,0,0,0,2,1,2,10.598530263377887,115,3
210,10.780127143705856,4.222140602865258,75,55,20,2,1,2,9.915679644068737,128,4
211,9.038100440363781,2.6568893078590827,39,19,20,0,0,0,8.943836501635305,128,3
212,9.038100440363781,2.6568893078590827,39,19,20,0,0,0,8.943836501635305,128,3
213,7.107984795001655,4.757064329865135,0,0,0,2,1,2,9.545096656990678,125,3
214,10.52583063589284,3.7243384849546057,75,55,20,2,1,2,10.37347481136548,128,4
215,17.897521141215137,13.674547631586673,0,0,0,3,1,7,10.831095377461486,125,4
216,11.802783697670058,4.238345759885843,6,6,0,2,1,3,8.582507611305367,93,5
217,10.316670926620931,4.707271975214239,0,0,0,2,1,2,10.174898569960376,115,4
218,16.354254403437334,7.64005604604167,9,7,2,2,1,1,11.299859654647483,133,4
219,9.038100440363781,2.6568893078590827,39,19,20,0,0,0,8.943836501635305,128,3
220,7.590234405903846,3.8488160653167243,0,0,0,2,1,2,12.190151955037434,75,3
221,10.73324598359214,4.65940799240263,75,55,20,2,1,2,9.711822998616839,128,4
222,9.19593114786471,2.7405814333298224,7,6,1,0,0,1,8.927250554840628,139,3
223,14.335144391282501,7.324525849605262,2,1,1,2,1,2,12.273008388592977,115,4
224,11.384124942970667,4.937488811677678,75,55,20,2,1,2,9.705857526681505,128,5
225,12.227546387712303,9.823356638369338,3,3,0,4,2,5,9.956037155932533,12,4
226,10.876887379477196,9.268422372314582,12,12,0,4,2,4,9.619035899655227,17,4
227,10.73324598359214,4.65940799240263,75,55,20,2,1,2,9.711822998616839,128,4
228,7.694408897137585,1.6446198926354514,38,18,20,0,0,0,8.005284959256462,128,3
229,15.37747022848663,10.26612557113068,0,0,0,2,1,0,13.99771159638147,115,3
230,5.901276883763282,3.5660454868456237,0,0,0,2,1,2,10.22075921688075,125,3
231,9.557130758717612,4.731793974389066,16,10,6,2,1,2,9.84202077204054,131,4
232,9.388210732840632,3.9595098668152007,2,2,0,2,0,10,10.620742226957168,38,3
233,8.418248697950547,1.6825087837042934,3,3,0,0,0,5,8.612517233348836,129,3
234,10.73324598359214,4.65940799240263,75,55,20,2,1,2,9.711822998616839,128,4
235,5.901276883763282,3.5660454868456237,0,0,0,2,1,2,10.22075921688075,125,3
236,10.679184781646311,3.473499594903846,44,24,20,0,0,0,8.817542647525352,128,4
237,9.80603857819517,3.7936328157994414,2,2,0,2,1,2,10.577378939429261,116,3
238,10.679184781646311,3.473499594903846,44,24,20,0,0,0,8.817542647525352,128,4
239,7.694408897137585,1.6446198926354514,38,18,20,0,0,0,8.005284959256462,128,3
240,11.219163469454264,3.179620220759807,74,22,52,2,1,4,10.43990745446143,128,5
241,11.622868161632345,5.811029352135693,51,39,12,5,2,12,9.001559350630048,93,5
242,7.694408897137585,1.6446198926354514,38,18,20,0,0,0,8.005284959256462,128,3
243,10.73324598359214,4.65940799240263,75,55,20,2,1,2,9.711822998616839,128,4
244,20.227636036479915,17.356598301623887,0,0,0,3,1,7,11.419928092016077,125,4
245,9.39472576694398,4.230067448253021,0,0,0,2,1,2,9.537802001996983,151,4
246,11.622808490224003,3.040580513741404,47,23,24,0,0,0,9.646509522757059,128,4
247,9.557130758717612,4.731793974389066,16,10,6,2,1,2,9.84202077204054,131,4
248,10.73324598359214,4.65940799240263,75,55,20,2,1,2,9.711822998616839,128,4
249,9.038100440363781,2.6568893078590827,39,19,20,0,0,0,8.943836501635305,128,3
250,5.881490749767286,1.965440168638658,0,0,0,0,0,0,9.20082787128593,125,3
251,10.876887379477196,9.268422372314582,12,12,0,4,2,4,9.619035899655227,17,4
252,12.270476979933683,4.729274547609362,12,11,1,2,1,3,9.770828575860136,139,4
253,7.694408897137585,1.6446198926354514,38,18,20,0,0,0,8.005284959256462,128,3
254,10.73324598359214,4.65940799240263,75,55,20,2,1,2,9.711822998616839,128,4
255,7.694408897137585,1.6446198926354514,38,18,20,0,0,0,8.005284959256462,128,3
256,10.876887379477196,9.268422372314582,12,12,0,4,2,4,9.619035899655227,17,4
257,10.73324598359214,4.65940799240263,75,55,20,2,1,2,9.711822998616839,128,4
258,7.694408897137585,1.6446198926354514,38,18,20,0,0,0,8.005284959256462,128,3
259,10.73324598359214,4.65940799240263,75,55,20,2,1,2,9.711822998616839,128,4
260,5.901276883763282,3.5660454868456237,0,0,0,2,1,2,10.22075921688075,125,3
261,7.694408897137585,1.6446198926354514,38,18,20,0,0,0,8.005284959256462,128,3
262,10.73324598359214,4.65940799240263,75,55,20,2,1,2,9.711822998616839,128,4
263,12.270476979933683,4.729274547609362,12,11,1,2,1,3,9.770828575860136,139,4
264,4.721895281918863,3.4729805289400506,0,0,0,2,1,0,14.427482600138527,4,2
265,7.694408897137585,1.6446198926354514,38,18,20,0,0,0,8.005284959256462,128,3
266,12.270476979933683,4.729274547609362,12,11,1,2,1,3,9.770828575860136,139,4
267,5.901276883763282,3.5660454868456237,0,0,0,2,1,2,10.22075921688075,125,3
268,5.901276883763282,3.5660454868456237,0,0,0,2,1,2,10.22075921688075,125,3
269,10.73324598359214,4.65940799240263,75,55,20,2,1,2,9.711822998616839,128,4
270,7.779342207954102,1.6944271572984535,0,0,0,0,0,0,10.14641293855378,115,3
271,5.901276883763282,3.5660454868456237,0,0,0,2,1,2,10.22075921688075,125,3
272,9.487037370475468,3.7827064935088286,0,0,0,2,1,2,10.598530263377887,115,3
273,10.73324598359214,4.65940799240263,75,55,20,2,1,2,9.711822998616839,128,4
274,12.563849432613182,4.582283043486463,15,15,0,2,1,3,9.5394091022304,148,4
275,9.630843855257844,4.6689393811147175,67,47,20,2,1,2,9.735219504070596,130,4
276,11.228684440126434,4.8743145617300625,75,55,20,2,1,2,9.714441879272627,128,5
277,10.876887379477196,9.268422372314582,12,12,0,4,2,4,9.619035899655227,17,4
278,9.038100440363781,2.6568893078590827,39,19,20,0,0,0,8.943836501635305,128,3
279,7.694408897137585,1.6446198926354514,38,18,20,0,0,0,8.005284959256462,128,3
280,9.80603857819517,3.7936328157994414,2,2,0,2,1,2,10.577378939429261,116,3
281,9.854459743577157,4.790013914397244,2,2,0,2,1,10,11.387796725519554,38,3
282,5.901276883763282,3.5660454868456237,0,0,0,2,1,2,10.22075921688075,125,3
283,4.445208043392817,0.8645013798767477,0,0,0,0,0,0,8.564359860467741,115,2
284,9.487037370475468,3.7827064935088286,0,0,0,2,1,2,10.598530263377887,115,3
285,6.744482304288345,1.8528945289851382,39,19,20,0,0,0,8.40231295264948,128,3
286,10.73324598359214,4.65940799240263,75,55,20,2,1,2,9.711822998616839,128,4
287,7.335838536680193,1.614842946226367,39,19,20,0,0,0,7.949967371598079,128,3
288,9.153208428063493,4.473067095518376,16,10,6,2,1,2,9.819068268721091,131,4
289,9.038100440363781,2.6568893078590827,39,19,20,0,0,0,8.943836501635305,128,3
290,10.73324598359214,4.65940799240263,75,55,20,2,1,2,9.711822998616839,128,4
291,11.64528709986124,5.02421231602327,75,55,20,2,1,2,9.714897243227645,128,5
292,10.73324598359214,4.65940799240263,75,55,20,2,1,2,9.711822998616839,128,4
293,9.487037370475468,3.7827064935088286,0,0,0,2,1,2,10.598530263377887,115,3
294,9.038100440363781,2.6568893078590827,39,19,20,0,0,0,8.943836501635305,128,3
295,11.199632845877337,4.975740411883028,75,55,20,2,1,2,9.086486621649861,128,5
296,10.42903847717252,4.485972170329427,75,55,20,2,1,2,9.765673813814951,128,4
297,10.950579314761924,6.484725169687838,75,55,20,3,1,7,8.203174712014782,128,5
298,9.038100440363781,2.6568893078590827,39,19,20,0,0,0,8.943836501635305,128,3
299,10.73324598359214,4.65940799240263,75,55,20,2,1,2,9.711822998616839,128,4
300,12.364514254023792,4.758129343756337,15,14,1,2,1,3,9.731243044630183,134,4
301,10.73324598359214,4.65940799240263,75,55,20,2,1,2,9.711822998616839,128,4
302,21.17821179710896,12.768122530655885,91,70,21,2,1,1,11.367692834138428,128,5
303,14.844068723399428,11.127517934729898,0,0,0,2,1,2,12.321125357917332,125,4
304,16.088266235644998,6.328035322629337,91,38,53,2,1,4,13.365239640805326,128,5
305,20.989780778408292,15.002782539770152,13,12,1,4,1,10,10.487296979836177,124,5
306,14.844068723399428,11.127517934729898,0,0,0,2,1,2,12.321125357917332,125,4
307,8.717182105403765,1.9446578767814136,38,18,20,0,0,0,7.6019697184669575,128,5
308,21.17821179710896,12.768122530655885,91,70,21,2,1,1,11.367692834138428,128,5
309,21.49957823644006,13.845844775541702,91,70,21,3,1,6,10.75217444466735,128,6
310,18.812579529536865,9.84716260985504,91,38,53,2,1,1,11.441829824645458,128,6
311,8.241910734759852,1.7089869112415161,38,18,20,0,0,0,8.00355381068032,128,4
312,21.17821179710896,12.768122530655885,91,70,21,2,1,1,11.367692834138428,128,5
313,7.553286018962489,1.6944624445321361,16,6,10,0,0,0,7.8705368905966955,131,4
314,22.184400008695153,13.242717773157906,93,72,21,2,1,1,10.713953718346003,128,6
315,22.184400008695153,13.242717773157906,93,72,21,2,1,1,10.713953718346003,128,6
316,22.184400008695153,13.242717773157906,93,72,21,2,1,1,10.713953718346003,128,6
317,15.517101613020293,11.613595320195676,0,0,0,2,1,2,11.347458538988723,125,5
318,21.17821179710896,12.768122530655885,91,70,21,2,1,1,11.367692834138428,128,5
319,8.729557639460035,1.9594224934676372,40,20,20,0,0,0,7.738047047192354,128,5
320,8.729557639460035,1.9594224934676372,40,20,20,0,0,0,7.738047047192354,128,5
321,15.506061330710773,11.972499763656328,5,5,0,2,1,2,11.44786616993944,103,5
322,19.83589118563208,11.437081994292042,92,71,21,2,1,1,10.451448117192166,128,6
323,22.184400008695153,13.242717773157906,93,72,21,2,1,1,10.713953718346003,128,6
