sim_num,max_danger,avg_danger,interactions,lane_switch_interactions,tailgating_interactions,goals_not_reached,collisions,emergency_maneuvers,avg_velocity,overall_steps,number_egos
37,0.17149565908168962,0.12575097306356814,0,0,0,1,0,3,6.832612771767221,200,3
38,1.152889963564743,0.4531653328867415,4,2,2,1,0,3,6.964908365063657,200,3
39,1.4660647776751012,0.6203792949138337,12,10,2,0,0,3,7.2254297682103195,117,3
40,1.778430075845733,0.9535591347825106,16,14,2,0,0,3,7.538609242406081,117,4
41,1.7784261317163366,1.0920880311299308,17,13,4,0,0,3,7.525855897473857,117,4
42,1.5392422784169,0.7648761314991224,8,6,2,0,0,3,7.888792338977323,117,3
43,1.778430075845733,1.0626928326233072,17,14,3,0,0,4,7.516348875194899,117,4
44,1.9390345427334412,1.0544501101893042,16,13,3,0,0,3,7.518340517766073,117,4
45,1.7702236489610934,1.0961064908010802,16,13,3,0,0,3,7.308971629158379,117,4
46,0.9019065054204192,0.5604470938696429,9,8,1,0,0,5,8.27901062113405,104,3
47,1.7784261317163366,1.0920880311299308,17,13,4,0,0,3,7.525855897473857,117,4
48,1.5392422784169,0.7648761314991224,8,6,2,0,0,3,7.888792338977323,117,3
49,1.6637574841052452,0.8877346548367216,7,5,2,1,0,3,7.46510113138934,200,5
50,1.1567884221280251,0.7428342533975302,4,4,0,1,0,3,7.204504457031174,200,4
51,1.5946698038095315,0.7425441255472591,12,10,2,0,0,3,7.055456335234564,117,3
52,1.5488245949099126,0.8032038460538866,4,2,2,1,0,3,7.34811323952117,200,4
53,3.237486549010808,1.4553221253565807,13,11,2,2,0,10,8.223580881401226,117,4
54,1.8360361679393338,1.1217244413820646,17,13,4,0,0,3,8.110185822969784,140,5
55,0.43570030032071994,0.23917731419623922,0,0,0,0,0,0,7.2007880383297405,117,2
56,5.202551834548554,1.8765010765559407,20,18,2,1,0,8,9.865911888112725,117,4
57,4.824988826981675,1.8946779179716324,20,18,2,1,0,8,9.789682853919786,117,4
58,4.519177028440299,1.5502826620376513,0,0,0,1,0,5,9.919117348174028,117,3
59,5.8597098007611965,2.123249460153787,12,12,0,2,0,10,11.355018824256469,120,4
60,5.077618147459436,1.828813208506809,12,12,0,1,0,6,9.79519106357627,117,4
61,5.633221813349822,1.6061131698039874,0,0,0,1,0,5,8.816675266756636,117,3
62,4.519177028440299,1.5502826620376513,0,0,0,1,0,5,9.919117348174028,117,3
63,3.662190995215483,1.2692897383432622,13,12,1,1,0,8,11.221516422259478,104,3
64,9.667998550718869,3.0232703877727953,20,18,2,1,0,8,11.2394508413025,117,4
65,5.151581813140564,1.8306233870847655,13,12,1,1,0,5,9.862376595193231,117,4
66,1.5946698038095315,0.7425441255472591,12,10,2,0,0,3,7.055456335234564,117,3
67,5.077618147459436,1.828813208506809,12,12,0,1,0,6,9.79519106357627,117,4
68,3.7717258181728663,1.1388677613427494,8,8,0,2,0,8,10.295785093202918,200,4
69,5.118498811036618,1.9745350332832652,20,15,5,1,0,8,9.79452763400344,117,4
70,7.233801148803321,2.017323270976778,20,13,7,1,0,8,9.87195647981503,117,4
71,5.028917202348433,1.5212949858021487,8,8,0,2,0,8,11.447271667911583,200,4
72,6.051472769611862,2.4387237119466736,24,19,5,1,0,8,9.796186044732066,117,5
73,6.272385081936117,2.64149488342529,24,22,2,2,0,13,9.4577100702823,117,5
74,1.6043152966712255,0.8648155722665263,18,16,2,0,0,3,7.713367552082002,117,4
75,0.8514843834822492,0.28150412310027423,8,6,2,2,1,6,10.886560202173976,59,2
76,5.164203838895954,1.5200649372380723,12,9,3,2,0,8,10.181099064491,200,5
77,4.992788767779363,1.6721494117486477,13,11,2,3,0,10,9.798146081608419,200,5
78,5.669490965327544,2.1125052974283838,0,0,0,1,0,5,9.825823934540233,117,4
79,5.202551834548554,1.8765010765559407,20,18,2,1,0,8,9.865911888112725,117,4
80,5.231812577108167,2.3798138986955584,49,36,13,2,0,10,10.406097498105806,104,5
81,4.5039958436366145,1.745722493237721,39,32,7,2,0,10,10.63267764136431,104,4
82,5.401300384222774,2.548009652273131,49,36,13,2,0,10,10.273413663213962,104,6
83,5.136052444272682,2.183806002330027,21,17,4,1,0,6,10.559601954627595,104,5
84,4.685612432459759,2.090534630894351,41,33,8,2,0,10,10.52809312575017,124,5
85,6.047891403989885,2.437594543585418,24,19,5,1,0,8,9.797935106005248,117,5
86,6.340240952376087,2.429562650992723,0,0,0,1,0,5,11.506316461080967,104,4
87,5.432715484688599,2.328042703481003,49,37,12,2,0,11,10.387492212855715,104,5
88,8.174336645184823,3.1581216055334695,43,32,11,2,0,10,10.508505984785618,104,5
89,5.697691331189696,2.8953159749753214,34,23,11,3,1,10,9.714845068977953,103,5
90,4.31841136031431,1.1586059849678172,19,10,9,2,0,8,10.993520546782756,200,5
91,4.19910857998977,2.0395715996752686,33,20,13,2,0,10,9.76451625244296,108,4
92,5.699993232258537,2.718678944667347,15,15,0,2,0,10,10.436595044380072,104,5
93,5.659973787281589,2.591881023230574,49,37,12,2,0,11,10.154408462903199,104,6
94,4.995650155566496,1.5421148452963422,12,9,3,1,0,8,11.206966943573889,184,5
95,5.338690203230593,2.680929419715058,34,26,8,4,1,16,11.2684282720148,98,5
96,4.7895496198548475,1.8701211150443735,0,0,0,1,0,5,10.823262468815894,104,4
97,4.286645204814604,1.5544614152136977,38,28,10,2,0,10,11.39532234487029,98,4
98,1.49464790711905,0.8963657632797695,24,17,7,1,0,5,8.915642587299525,179,4
99,5.644153009918245,2.294401319325336,49,35,14,2,0,10,10.459274496240115,104,5
100,4.7895496198548475,1.8701211150443735,0,0,0,1,0,5,10.823262468815894,104,4
101,4.967675278736927,2.0550183331711978,43,36,7,2,0,10,10.132025950944133,104,5
102,4.9107176754204325,1.9024725121813688,17,13,4,1,0,8,10.77715518258991,104,4
103,5.697691331189696,2.8953159749753214,34,23,11,3,1,10,9.714845068977953,103,5
104,5.5268630115316135,2.2012881302419443,49,36,13,2,0,11,10.676937908940104,104,5
105,5.581391546334252,1.9218100589001752,19,13,6,1,0,8,11.383938240079543,104,5
106,3.9532986231533767,1.4163623949189075,32,26,6,2,0,11,10.870548676436009,97,4
107,4.461902754817036,1.430933151422101,25,15,10,3,0,10,10.597532222145613,200,5
108,6.054982424395061,2.5419135023926103,9,9,0,2,0,10,10.929209966637307,137,6
109,5.823946060793405,2.58877880853763,56,47,9,2,0,11,10.207968394878554,104,5
110,6.450720771976263,2.6714336079773,52,41,11,2,0,11,10.148531968268234,108,5
111,5.487296468162082,1.9548354209130139,46,43,3,2,0,11,10.382639880049576,104,4
112,2.272536954094927,1.1629211797491497,20,16,4,1,0,6,8.767893366996281,104,5
113,2.5801287778829094,1.28661520310448,36,29,7,1,0,8,8.321427027799388,104,5
114,1.5681444310322974,0.6963213196020315,30,27,3,1,0,6,8.580603849047257,139,4
115,5.823946060793405,2.567461735385822,56,47,9,2,0,13,10.086538776071961,109,5
116,6.030961913775839,2.3929250252820515,42,32,10,1,0,5,10.735979034237436,98,5
117,5.697691331189696,2.8953159749753214,34,23,11,3,1,10,9.714845068977953,103,5
118,4.863031006023136,2.0490430461623124,16,14,2,1,0,6,10.695950342560415,105,4
119,1.6687274052909913,0.9719277724840448,43,40,3,1,0,6,8.399488160810568,104,4
120,5.014711285013649,1.9303537098064396,9,9,0,1,0,11,10.848416101302579,137,5
121,5.847988612228682,2.3294835256999695,49,44,5,2,0,11,9.683465085899664,157,5
122,3.536714649376407,1.2714132069211654,15,13,2,1,0,6,11.95859896936487,175,5
123,6.405757951628665,2.443067342385028,22,17,5,2,0,13,11.98796276985766,104,5
124,5.434964778533841,2.1808229786636,56,46,10,2,0,11,10.1515565640317,104,5
125,5.747489332571888,2.504207559749238,52,44,8,1,0,7,10.365746566889115,104,5
126,5.697691331189696,2.8953159749753214,34,23,11,3,1,10,9.714845068977953,103,5
127,6.354929815500308,2.4069576038850626,17,10,7,2,0,9,10.317174436383056,108,5
128,5.608435547871929,2.2170980389421153,29,19,10,2,0,12,9.623596531990785,105,5
129,6.187824443455607,2.214320684207738,42,35,7,2,0,11,10.266614366826017,126,5
130,7.139008023884195,1.9060009088734118,42,35,7,3,0,11,10.058487723081548,200,6
131,4.559988930023364,1.4649013241153006,26,19,7,3,0,11,10.39019778129661,200,5
132,4.255112104814502,1.7299101286299738,41,24,17,2,0,11,11.399351694886866,86,4
133,5.823946060793405,2.58877880853763,56,47,9,2,0,11,10.207968394878554,104,5
134,4.9107176754204325,1.9024725121813688,17,13,4,1,0,8,10.77715518258991,104,4
135,4.881980664620829,1.8981864143454927,35,28,7,2,0,11,10.321865942952076,153,5
136,5.231812577108167,2.3798138986955584,49,36,13,2,0,10,10.406097498105806,104,5
137,5.23504376951127,2.248096800731066,20,15,5,2,0,9,10.651023183880802,104,5
138,5.55181917793974,2.524397919199488,51,45,6,2,0,11,10.088586165236624,104,5
139,5.231812577108167,2.3798138986955584,49,36,13,2,0,10,10.406097498105806,104,5
140,5.317454905413731,2.411297611934176,24,20,4,1,0,7,10.451487881962683,104,5
141,1.6687274052909913,0.9719277724840448,43,40,3,1,0,6,8.399488160810568,104,4
142,5.487296468162082,1.9548354209130139,46,43,3,2,0,11,10.382639880049576,104,4
143,4.5635184444676025,1.477686154011292,26,19,7,3,0,11,10.389994305243299,200,5
144,5.102090402198678,2.0714409966228753,39,28,11,1,0,9,10.851754511738273,104,5
145,4.30106997053346,1.421948568226495,14,13,1,1,0,6,11.104627215865287,105,3
146,5.823946060793405,2.591100901794509,55,46,9,2,0,11,10.207976888693297,104,5
147,4.468129141716483,1.6947342013130622,37,27,10,2,0,10,11.219332621371949,98,4
148,5.823330508097454,2.473930804924377,55,50,5,2,0,11,10.236555355731854,104,5
149,3.865625799881917,1.3296841132911792,31,21,10,2,0,11,11.53246489467348,78,3
150,6.165933255074934,2.774784631426105,56,47,9,2,0,11,10.147629552816008,104,6
151,6.807238731468415,2.7071866638515503,48,39,9,2,0,11,9.49830532156909,104,5
152,4.999705837357751,1.7597368854838547,12,9,3,1,0,8,11.51486498449404,125,5
153,5.654921281450835,2.2672905379307844,51,44,7,2,0,11,10.35818233531984,117,5
154,5.317698036286076,2.4153613004461523,16,13,3,1,0,8,10.446992836773843,104,5
155,5.823330508097454,2.473930804924377,55,50,5,2,0,11,10.236555355731854,104,5
156,6.690776370516026,2.642376360752301,57,51,6,2,0,11,10.087976721488198,104,5
157,5.372259183792185,1.9568306781825495,18,15,3,1,0,8,10.62643676857302,104,4
158,7.062630385225153,3.481189020490864,24,22,2,3,0,17,9.774835095323555,97,5
159,5.030002793989577,2.0965173464854647,41,38,3,3,0,14,8.66260922411996,200,6
160,7.108614485527782,2.8852510311626722,57,51,6,2,0,11,10.020050165489755,104,6
161,5.372259183792185,1.9568306781825495,18,15,3,1,0,8,10.62643676857302,104,4
162,6.713021429133706,3.140062900381356,21,16,5,2,0,10,9.802316350809626,104,5
163,5.926730730390683,2.5212511882955813,20,17,3,2,0,9,10.274252897054026,133,6
164,6.690776370516026,2.642376360752301,57,51,6,2,0,11,10.087976721488198,104,5
165,3.348325083592515,1.4643124499326523,11,10,1,2,0,13,10.740014253254936,104,4
166,5.644298091983949,2.784107009274459,29,24,5,3,0,17,10.282603631031737,125,6
167,6.694651181975111,2.6775803748551836,26,23,3,1,0,6,10.333529599347843,104,6
168,4.979535548742287,1.4587070919844796,26,22,4,3,0,11,10.413779426686428,200,5
169,6.3305980145993646,4.02437862752625,25,19,6,5,1,21,10.637222174753887,40,5
170,6.932888911551875,3.033827037840501,32,28,4,2,0,12,11.916052781275287,103,5
171,4.423353696013159,1.6252437249537324,32,31,1,2,0,13,10.528159799448273,176,5
172,6.154012402564417,2.6132441412918035,57,46,11,2,0,11,10.175922225072492,104,5
173,1.5195453466385962,0.6656838086527522,30,27,3,1,0,6,7.999927536657284,104,3
174,4.435034372876809,1.7324218643050957,32,31,1,2,0,11,10.420856831484961,122,4
175,5.818447351999415,2.280439097691157,18,15,3,1,0,8,10.077913611538309,104,5
176,2.2292434303560404,1.1466040562542632,39,32,7,1,0,9,8.493795309933377,103,5
177,4.367751706041416,1.7760218357821298,42,29,13,2,0,12,11.034049587407088,94,4
178,6.339287968576158,2.6380514119392213,36,29,7,2,0,12,10.271613699699369,104,5
179,5.158292774492498,1.8783095946063537,48,39,9,1,0,11,11.429607703022393,94,5
180,1.7375684027393576,1.0800790955726693,43,31,12,3,1,6,8.342672335977364,78,4
181,5.450101155828762,1.556586061780073,13,11,2,1,0,8,11.13279336035203,180,5
182,7.764263617533852,3.2055210643484418,47,42,5,2,0,12,10.155186738854498,104,5
183,6.127194968111547,2.7069591808604083,57,47,10,3,0,16,9.754378864226917,107,5
184,1.7375684027393576,1.0800790955726693,43,31,12,3,1,6,8.342672335977364,78,4
185,4.502874181252521,1.502440537945429,27,23,4,3,0,12,10.359901091517346,200,5
186,7.509423289740698,3.0698510208417873,47,42,5,2,0,12,10.06511219212413,104,5
187,4.614892251165104,1.9912376917958707,16,14,2,1,0,7,10.699071117561695,104,4
188,6.11678532963706,2.3995401308981266,17,16,1,1,0,8,9.699883356897086,105,4
189,3.9835857932571734,1.9942912420305843,33,28,5,2,0,15,10.999828223319753,97,5
190,6.4151230299247635,2.5931397953593978,57,51,6,2,0,13,10.105210266738261,104,5
191,6.883484792582008,2.3072141581244114,57,51,6,2,0,11,9.804585125919061,189,6
192,5.670897716224829,2.034557542006509,13,11,2,1,0,8,10.16745141121538,171,6
193,6.798700392322876,1.8963740346240134,57,51,6,3,0,11,9.845215518344292,200,6
194,5.712198648367938,2.3687660823173387,31,19,12,2,0,14,9.479573438594274,104,5
195,5.96136970079294,2.4616369500722723,55,49,6,2,0,11,9.788857125421682,124,5
196,4.63828128261479,2.4735925240682897,15,13,2,3,1,6,9.806237581376987,76,4
197,4.486615686934756,1.8061300847980157,15,13,2,1,0,7,10.812821033674476,119,4
198,5.487296468162082,1.9548354209130139,46,43,3,2,0,11,10.382639880049576,104,4
199,6.233878918335541,2.469719466447333,16,14,2,1,0,8,10.321274767620555,104,5
200,4.306910981335699,1.9105157356881923,34,28,6,1,0,10,11.048423907925427,94,5
201,7.024797120883403,2.857104644548303,57,51,6,2,0,11,10.065775711037675,104,6
202,6.378289108157185,2.3059481444066217,29,25,4,1,0,8,10.482888701134947,104,5
203,3.995294685883131,1.3332627457570634,32,21,11,2,0,14,11.26049433409568,133,4
204,6.392532254688865,2.9189872869396756,9,8,1,2,0,12,11.043405286625626,104,5
205,6.23761045000798,2.4505203298688727,46,43,3,2,0,11,9.393616010255062,104,5
206,7.011247046503033,2.660351491694584,48,46,2,2,0,13,9.39570353844672,102,5
207,9.417157875015587,3.9321851533578767,55,48,7,2,0,12,10.572496898390545,104,5
208,6.0624980312112955,2.553322980512382,54,48,6,3,0,16,10.160989739465995,104,5
209,6.073824269937788,4.276846178962157,58,52,6,3,0,16,9.81307237675548,104,5
210,5.241726306971986,3.703535764878002,14,12,2,3,0,18,11.237604642516441,104,5
211,6.073824269937788,4.276846178962157,58,52,6,3,0,16,9.81307237675548,104,5
212,3.2648514970435065,1.9316424841335604,45,42,3,1,0,7,9.045874119268223,104,4
213,3.215812989129368,1.09407590235562,46,43,3,1,0,7,8.41093780131557,104,4
214,6.3387054491881125,4.4086298580676475,58,52,6,3,0,16,9.286466830789285,171,6
215,3.662190995215483,1.2692897383432622,13,12,1,1,0,8,11.221516422259478,104,3
216,5.299600123438959,3.971689204533815,3,2,1,3,0,16,9.473255734111108,110,5
217,7.689422731276945,2.6123371678827323,48,41,7,2,0,12,10.129473003614757,110,5
218,4.692909695351037,1.3752806488984808,15,9,6,1,0,7,9.839679064903189,104,4
219,3.3423659972712723,1.253230139022827,6,6,0,2,0,11,11.04664802937406,161,4
220,7.306099975946363,4.227392142731353,46,42,4,3,0,16,9.804117425488936,115,5
221,5.721513223263754,4.067733251286865,51,41,10,3,0,15,10.001407105002837,104,5
222,5.753580772535227,3.249203040644117,43,23,20,3,0,18,10.93055446743996,80,5
223,6.219301431755129,4.575468663425711,37,25,12,4,1,15,9.309772680704905,107,5
224,5.047608937410812,1.9824764554695702,42,26,16,2,0,13,11.03105067885726,98,4
225,4.375539667307736,1.2178091980702264,14,13,1,1,0,6,11.371787948522117,180,4
226,6.0150985755782065,4.193035543960274,56,53,3,2,0,12,9.947667110287117,104,5
227,3.245882949382544,1.2499034577187833,15,13,2,0,0,4,9.224319612084114,104,4
228,7.4760013360316275,2.175448861767138,24,11,13,1,0,8,10.474362338996391,108,4
229,6.073824269937788,4.276846178962157,58,52,6,3,0,16,9.81307237675548,104,5
230,2.5239471453193403,0.8971185110723423,14,13,1,0,0,2,8.389665382663896,104,3
231,6.792550090668627,3.0416015118346627,58,48,10,2,0,15,10.087680818203259,103,5
232,5.4763941480415275,2.768671386515372,29,27,2,3,0,16,9.808888437242905,76,4
233,5.751990839247361,2.312295752582219,31,21,10,2,0,13,9.585627705403809,104,5
234,6.528027526410874,3.9974312334674065,28,24,4,4,0,16,9.766178155659205,200,5
235,5.964579930051847,2.6851962898737387,55,50,5,2,0,13,9.796656996202412,126,5
236,4.966382722447138,2.0603244031216663,36,29,7,3,0,16,8.78981665661604,110,5
237,5.273293437520866,3.7864407088595593,17,14,3,2,0,11,10.181732968057162,104,4
238,5.787139922160866,4.105736528684052,27,25,2,2,0,11,10.071054267082028,104,5
239,7.982046099642356,4.435607060282431,58,34,24,3,0,16,9.821727373171482,104,5
240,6.168829376479487,4.5061169299820785,58,52,6,4,0,21,9.745606062068282,104,6
241,5.143371512418874,3.6324093751671445,2,2,0,3,0,11,10.035438772518088,104,4
242,5.688162220467886,4.001991416213444,26,19,7,2,0,13,10.322466473204864,104,5
243,6.425661141924458,2.7196703373214235,49,38,11,1,0,11,10.394391220508421,103,5
244,7.331169895939979,4.231228428455966,47,43,4,3,0,16,9.804945475878693,114,5
245,3.215812989129368,1.09407590235562,46,43,3,1,0,7,8.41093780131557,104,4
246,5.963245077318921,2.5598437555725373,55,48,7,2,0,11,9.83542124030002,120,5
247,2.705459679252186,1.0640499482579198,2,2,0,2,0,7,8.829547797118519,158,5
248,3.215812989129368,1.09407590235562,46,43,3,1,0,7,8.41093780131557,104,4
249,6.5204279484747545,3.9822944502498676,28,24,4,4,0,16,9.766108409940175,200,5
250,9.145921247821978,5.272205727976201,61,52,9,3,0,16,9.213150072447288,104,6
251,7.886954651038575,5.769892267605256,21,16,5,3,0,15,8.97758369264246,104,6
252,1.7375684027393576,0.892091121896203,45,42,3,2,0,11,8.225515327729655,104,4
253,3.462392829030207,1.302743838494008,16,16,0,0,0,6,8.175377110462032,105,5
254,5.826249089223795,3.6699758256058725,28,24,4,3,0,18,11.476154036021102,104,5
255,7.7897856416465245,3.480523005688116,18,14,4,2,0,13,9.03666119280177,104,5
256,10.384001650437044,3.782584938410444,21,13,8,1,0,12,10.296740139086383,104,5
257,4.9230855028093,1.3924160581036362,55,52,3,1,0,7,7.955739946071599,104,5
258,6.5926533488312895,4.774532718591212,21,16,5,3,0,15,9.53094626478596,104,5
259,8.56161261671408,2.9501949699270575,55,52,3,2,0,11,9.539049163020024,104,5
260,4.9230855028093,1.7446924932758516,50,43,7,1,0,8,8.410217316565397,104,6
261,10.33478797523942,5.1507390702853755,55,48,7,2,0,15,9.109064025035481,120,6
262,4.231219658999272,1.193649189674446,15,11,4,0,0,2,8.144070390118825,104,5
263,9.314437352862182,4.44176074301778,31,21,10,2,0,10,10.054196346519356,103,5
264,8.028320874870563,3.0702212702193608,8,7,1,2,0,11,10.738077534056826,104,5
265,4.9230855028093,1.4631076153311207,48,42,6,1,0,7,8.23132798128,104,6
266,7.721547073927493,4.543648581058464,15,12,3,2,0,14,9.44977537203693,194,6
267,8.185689162246803,6.464577888049285,13,12,1,4,1,16,8.650122045905542,104,6
268,7.454058966170748,1.8648112537668469,14,13,1,1,0,8,10.565552982015168,170,5
269,9.407471868402899,4.220973664442144,26,21,5,3,0,15,9.159113369628434,104,6
270,7.627190684031635,4.477531421418677,31,24,7,4,0,16,9.407982880931511,200,6
271,1.4006689432042596,0.793063633460662,12,8,4,0,0,1,8.11237875514729,100,4
272,1.5671088375050553,0.5608206195870008,4,4,0,1,0,5,7.256227907326691,104,3
273,7.524250579541812,4.403515805173999,46,30,16,3,0,16,9.736686741070816,100,5
274,8.53364221272173,4.841763980477474,22,18,4,2,0,11,9.37520450703819,105,5
275,4.9230855028093,1.3924160581036362,55,52,3,1,0,7,7.955739946071599,104,5
276,7.524250579541812,4.403515805173999,46,30,16,3,0,16,9.736686741070816,100,5
277,6.499714277824965,4.5866600454064494,20,16,4,2,0,13,9.435864196433341,104,5
278,6.499714277824965,4.5866600454064494,20,16,4,2,0,13,9.435864196433341,104,5
279,10.33478797523942,5.1507390702853755,55,48,7,2,0,15,9.109064025035481,120,6
280,9.153779025453572,3.6086036903058476,66,52,14,2,0,11,9.50113672174506,104,6
281,8.22039160636077,3.5380984534727795,22,16,6,1,0,8,10.353631348228841,104,5
282,7.054325603264033,2.7275175077046474,45,32,13,2,0,10,10.146753643060672,100,5
283,8.411256780523413,4.801036819015741,13,12,1,3,1,11,8.912936127561272,104,6
284,6.1702783972175546,1.4338311300117184,0,0,0,1,0,5,10.737073447290706,104,3
285,10.68942198767817,3.647589926619859,44,31,13,1,0,5,9.741452854143576,105,6
286,7.646186722940645,2.0526058146885053,36,24,12,3,0,11,9.899528694085665,200,6
287,9.56552104471761,3.5416961445239323,44,31,13,1,0,5,9.660879380165378,111,6
288,9.153779025453572,3.6086036903058476,66,52,14,2,0,11,9.50113672174506,104,6
289,6.984489372246125,3.0645591867060786,42,39,3,2,0,14,8.701008841750012,104,5
290,8.56161261671408,2.9501949699270575,55,52,3,2,0,11,9.539049163020024,104,5
291,9.229645298993258,3.644698522672317,37,30,7,1,0,6,9.46551123514919,104,6
292,9.64549535456598,3.8156355089283185,66,52,14,2,0,11,9.569875134987253,104,6
293,8.559276910961595,3.6524854026195044,53,43,10,3,0,16,9.993066535863731,104,5
294,10.68942198767817,3.647589926619859,44,31,13,1,0,5,9.741452854143576,105,6
295,4.837923258490152,2.225273729681281,18,10,8,1,0,7,11.18055702761458,92,5
296,8.05536459220675,2.7775380756220898,15,15,0,1,0,8,9.733323754414693,104,5
297,10.68942198767817,3.647589926619859,44,31,13,1,0,5,9.741452854143576,105,6
298,6.98187537546986,1.9314489376948405,5,3,2,2,0,6,10.32939420280785,200,5
299,7.081815623823622,3.346576840534175,62,52,10,3,0,16,9.837059968768374,105,6
300,5.989676661838147,2.480473088555467,56,53,3,2,0,12,10.177032718663341,104,5
301,8.531266864122255,3.4042268952990042,20,16,4,1,0,6,9.703193480055958,104,6
302,7.651426919076641,2.0528027467353325,36,24,12,3,0,11,9.899309285058115,200,6
303,7.969805365197706,3.1182591888400597,18,14,4,1,0,6,9.730229135255644,104,5
304,9.153779025453572,3.610925783562726,65,51,14,2,0,11,9.50114384416263,104,6
305,6.723687084978833,2.945373300428535,21,17,4,2,0,11,10.748432071329074,104,6
306,7.725906359603799,2.9612723261821357,18,15,3,1,0,10,9.351283246510036,104,6
307,1.8923217965496355,1.1902245111898908,12,8,4,0,0,3,9.18101493911937,100,4
308,8.73713328384548,3.5177738121926287,62,48,14,2,0,11,9.519513466802163,107,6
309,8.56161261671408,2.9501949699270575,55,52,3,2,0,11,9.539049163020024,104,5
310,1.5941157555930936,0.7350987520182909,30,27,3,1,0,6,8.51300909780302,117,4
311,7.328299560305742,2.819552739171251,85,58,27,2,0,12,8.874099077681736,104,6
312,6.991192193569046,2.492939124707173,71,44,27,2,0,12,8.92838200805327,104,5
313,6.825306509661104,2.0382639677460523,25,23,2,1,0,8,9.46400687197081,104,5
314,6.448598955668997,2.5922332845865004,29,20,9,2,0,13,10.316444828098307,104,6
315,2.8681981572884205,1.2952352914629544,55,52,3,1,0,6,7.941408356372041,104,5
316,6.217658388344826,1.857205372022537,46,46,0,3,0,12,9.011202119743755,200,6
317,11.125015848342573,4.8145653772386305,13,9,4,2,0,14,9.240902791415797,104,6
318,2.8681981572884205,1.4941485140020088,47,40,7,1,0,7,8.20905702336145,104,6
319,6.1404710193850365,2.1376515315658717,64,56,8,2,0,12,9.342592021149692,100,5
320,7.103462675005977,2.32474075828788,27,19,8,1,0,6,9.218608914029158,104,6
321,5.385268391118886,2.032340384777724,51,48,3,1,0,9,8.5254061370088,104,6
