sim_num,max_danger,avg_danger,interactions,lane_switch_interactions,tailgating_interactions,goals_not_reached,collisions,emergency_maneuvers,avg_velocity,overall_steps,number_egos
99,9.711773110040038,2.8956596272666477,11,7,4,3,0,15,9.66701835223169,107,5
100,5.02285531477755,1.6602215641807345,1,1,0,0,0,0,10.78999841254556,129,4
101,9.399660825957401,2.6691929397517593,2,2,0,3,0,15,9.678134205061342,107,4
102,9.711773110040038,2.8956596272666477,11,7,4,3,0,15,9.66701835223169,107,5
103,8.784728575423452,2.3091710097919202,5,5,0,3,0,15,9.281288971929705,107,5
104,9.711773110040038,2.8956596272666477,11,7,4,3,0,15,9.66701835223169,107,5
105,10.036760807393598,2.980768907172144,2,2,0,4,0,20,8.838982026551644,107,5
106,9.711773110040038,2.8956596272666477,11,7,4,3,0,15,9.66701835223169,107,5
107,10.06206504389058,2.909748729100108,16,12,4,3,0,15,10.48364740401968,78,5
108,9.843341240531446,2.5364402161186757,17,15,2,3,0,15,10.06375042962948,78,5
109,3.8641335977874585,1.407132086655976,2,2,0,0,0,0,8.691261791886047,132,3
110,5.034545325512107,1.7656057940010652,0,0,0,3,0,15,8.99447124079862,119,4
111,10.285045174770724,2.96501168378213,18,16,2,3,0,15,10.013352220853303,78,5
112,15.733552346829997,5.3858320102466015,7,7,0,3,0,15,10.15388563698709,100,6
113,9.459518591725802,2.129484901974907,11,9,2,2,0,10,10.227168584505298,74,4
114,4.817156778564538,1.6722156547485272,7,7,0,3,0,15,9.925753513186137,78,4
115,10.285045174770724,2.96501168378213,18,16,2,3,0,15,10.013352220853303,78,5
116,10.187432218659353,2.7512418219309827,10,8,2,0,0,0,10.278258722643214,110,5
117,9.860854432013447,2.5406359911695056,18,15,3,3,0,15,10.040479500914005,78,5
118,10.285045174770724,2.96501168378213,18,16,2,3,0,15,10.013352220853303,78,5
119,10.285045174770724,2.96501168378213,18,16,2,3,0,15,10.013352220853303,78,5
120,10.104250423725516,3.0499733724898386,18,16,2,3,0,16,9.863435351366572,78,5
121,8.352202328880749,2.857470614253166,1,1,0,0,0,0,8.154082154515429,166,5
122,9.800938304528247,2.5769503020075897,16,15,1,3,0,15,10.160024536108516,78,5
123,4.311362034342531,1.8840426195433428,0,0,0,0,0,0,9.310613136191364,110,4
124,9.154380007590158,2.201148510169074,11,11,0,0,0,0,10.488712718369735,110,4
125,9.703825526056374,2.459108715099714,7,7,0,3,0,15,10.424439728447409,78,4
126,10.285045174770724,2.96501168378213,18,16,2,3,0,15,10.013352220853303,78,5
127,10.14167677249742,2.683733413684264,7,7,0,4,0,20,9.483816893311326,78,5
128,8.509446602655744,2.226924357107594,17,17,0,3,0,15,8.868086802572416,107,5
129,10.34734800828912,2.7612436036799384,9,9,0,4,0,20,10.295141813061106,78,5
130,9.459518591725802,2.129484901974907,11,9,2,2,0,10,10.227168584505298,74,4
131,9.629895423302681,2.933677628124404,9,5,4,0,0,0,9.575113119305165,110,5
132,9.902069428683067,2.3694743783089596,12,11,1,0,0,0,10.572139509880866,99,4
133,9.703825526056374,2.459108715099714,7,7,0,3,0,15,10.424439728447409,78,4
134,9.322657863303952,2.5131317060808396,10,10,0,0,0,0,10.02223146985998,110,5
135,10.285045174770724,2.96501168378213,18,16,2,3,0,15,10.013352220853303,78,5
136,10.59954821901516,3.0005100161483544,15,15,0,3,0,15,9.404903029014301,93,5
137,10.898278171569899,3.0000491347037155,20,18,2,3,0,15,9.788918781472796,105,6
138,10.285045174770724,2.96501168378213,18,16,2,3,0,15,10.013352220853303,78,5
139,14.132237050421521,3.4387295344297337,9,9,0,1,0,5,12.477681076177763,110,5
140,10.177203464463398,3.051313982189212,22,20,2,3,0,15,9.71272009707248,105,6
141,9.979862479207705,3.014278642434059,20,19,1,3,0,15,9.871684238220764,105,6
142,10.305136966102014,2.717690564186323,2,2,0,1,0,5,9.725807304085908,110,6
143,7.028395212179238,2.4952704557294374,0,0,0,0,0,0,8.382403487056314,182,6
144,9.573079618327696,2.334909560596908,9,9,0,3,0,15,9.705086987503122,105,5
145,8.606156479469998,2.5186120254693765,5,4,1,0,0,0,9.132120468869687,130,6
146,9.98387806443644,2.5354021266925097,20,18,2,3,0,15,9.867126094326547,80,5
147,9.891630473917965,2.5371830716340935,11,11,0,3,0,15,10.016386638550756,105,5
148,10.177203464463398,3.051313982189212,22,20,2,3,0,15,9.71272009707248,105,6
149,10.026645127288392,3.358779017027998,11,10,1,0,0,0,10.994860484042734,110,6
150,10.460293432023308,3.076306854657708,12,10,2,0,0,0,11.503122481466804,105,5
151,10.177203464463398,3.051313982189212,22,20,2,3,0,15,9.71272009707248,105,6
152,9.387327803670217,2.978727736016209,8,6,2,0,0,0,10.330435628730674,105,5
153,9.98387806443644,2.5354021266925097,20,18,2,3,0,15,9.867126094326547,80,5
154,11.078365505329533,3.018640793866153,11,11,0,1,0,5,10.50166822348144,110,6
155,12.541152177704955,3.0891879438053342,5,5,0,1,0,5,11.539888557170476,110,5
156,10.177203464463398,3.051313982189212,22,20,2,3,0,15,9.71272009707248,105,6
157,11.006597332646967,3.3549696249546184,17,17,0,4,0,20,10.16620735698694,105,6
158,7.840029894030605,2.506798104669677,2,0,2,0,0,0,8.764496207418732,155,6
159,9.725032139510864,3.1855923395076515,4,4,0,0,0,0,10.28609258667838,110,5
160,10.177203464463398,3.051313982189212,22,20,2,3,0,15,9.71272009707248,105,6
161,9.910389082064777,3.263785044024439,11,10,1,0,0,0,10.309190526362489,110,5
162,9.891630473917965,2.5371830716340935,11,11,0,3,0,15,10.016386638550756,105,5
163,4.03650567156268,1.5622476352567796,0,0,0,0,0,0,9.20742191914143,110,4
164,4.841627786639365,1.7322396373356244,0,0,0,0,0,0,9.410314463600065,110,5
165,14.672390305708895,5.054094411042594,14,14,0,3,0,15,10.339797161823732,105,6
166,10.177203464463398,3.051313982189212,22,20,2,3,0,15,9.71272009707248,105,6
167,9.910389082064777,3.263785044024439,11,10,1,0,0,0,10.309190526362489,110,5
168,12.589028636445969,3.537837079342592,9,9,0,1,0,5,10.982944691927015,110,6
169,4.674887959857071,1.64582072049889,0,0,0,0,0,0,9.420283693445345,110,5
170,10.177203464463398,3.051313982189212,22,20,2,3,0,15,9.71272009707248,105,6
171,9.910389082064777,3.263785044024439,11,10,1,0,0,0,10.309190526362489,110,5
172,10.60630930071796,3.6519361552991834,8,8,0,0,0,0,9.944992735522504,110,6
173,9.891630473917965,2.5371830716340935,11,11,0,3,0,15,10.016386638550756,105,5
174,10.177203464463398,3.051313982189212,22,20,2,3,0,15,9.71272009707248,105,6
175,9.891630473917965,2.5371830716340935,11,11,0,3,0,15,10.016386638550756,105,5
176,10.406924070338604,3.1366582849266824,21,19,2,3,0,15,9.753376080223127,99,6
177,10.177203464463398,3.051313982189212,22,20,2,3,0,15,9.71272009707248,105,6
178,9.573079618327696,2.334909560596908,9,9,0,3,0,15,9.705086987503122,105,5
179,10.177203464463398,3.051313982189212,22,20,2,3,0,15,9.71272009707248,105,6
180,10.898278171569899,3.0000491347037155,20,18,2,3,0,15,9.788918781472796,105,6
181,10.017824909286087,3.0512728214116485,22,20,2,3,0,15,9.749095173222138,105,6
182,12.407471555618967,3.085078570868647,9,9,0,1,0,5,11.523168920982581,107,5
183,9.871193206860994,3.065993986741764,22,22,0,3,0,15,9.806282322255571,105,6
184,13.285325885804047,3.7113374646295707,8,8,0,1,0,5,11.127188827712597,110,6
185,10.527188935379925,3.10690106438499,25,23,2,3,0,15,9.697565197857893,105,6
186,10.527188935379925,3.10690106438499,25,23,2,3,0,15,9.697565197857893,105,6
187,13.369140557349438,4.358739797255267,21,21,0,3,0,15,10.182638028877804,105,6
188,9.846270026369218,2.390496642792685,12,12,0,3,0,15,9.687452759173672,105,5
189,10.47729855784038,3.10408546076052,25,23,2,3,0,15,9.710713094538757,105,6
190,10.527188935379925,3.10690106438499,25,23,2,3,0,15,9.697565197857893,105,6
191,9.502202990941266,2.5969629982289257,13,11,2,2,1,10,9.953486660010945,105,5
192,10.300345581821523,2.5927701538298704,14,14,0,3,0,15,9.998788398442386,105,5
193,10.527188935379925,3.10690106438499,25,23,2,3,0,15,9.697565197857893,105,6
194,10.781528846652776,3.944224881824526,11,11,0,0,0,0,10.013484606706166,107,6
195,10.392593172339998,2.6160155035150012,23,21,2,3,0,15,9.845835983327978,80,5
196,10.358214385868694,2.6233056071045247,23,22,1,3,0,15,9.92413773496299,80,5
197,9.502202990941266,2.5969629982289257,13,11,2,2,1,10,9.953486660010945,105,5
198,10.300345581821523,2.5927701538298704,14,14,0,3,0,15,9.998788398442386,105,5
199,9.886495586559134,3.2534520322934553,11,10,1,0,0,0,10.306666106882862,110,5
200,10.94908158394761,3.178248133998122,25,23,2,3,0,15,9.641759302608836,105,6
201,10.527188935379925,3.10690106438499,25,23,2,3,0,15,9.697565197857893,105,6
202,9.502202990941266,2.5969629982289257,13,11,2,2,1,10,9.953486660010945,105,5
203,11.153978649496725,3.316058127767643,18,18,0,4,0,20,9.601693388740202,105,6
204,10.90022603534153,3.7209518335483778,9,9,0,1,0,5,10.272784322417632,107,6
205,10.527188935379925,3.10690106438499,25,23,2,3,0,15,9.697565197857893,105,6
206,10.525987112801655,3.093093903241971,25,23,2,3,0,15,9.687238771136762,106,6
207,9.253180892684476,2.519307251588147,8,7,1,0,0,0,9.427932236400865,112,6
208,10.19093287454393,3.0621272508974497,19,14,5,0,0,0,9.901881220680346,107,6
209,4.949363009682808,2.162410364114458,0,0,0,0,0,0,9.85694236275572,107,5
210,10.20680840213161,3.3464496672668025,11,10,1,0,0,0,10.313459154647312,107,5
211,10.261314173793284,2.771273978737306,6,6,0,0,0,0,10.94976064635173,107,5
212,10.20680840213161,3.3464496672668025,11,10,1,0,0,0,10.313459154647312,107,5
213,10.527188935379925,3.10690106438499,25,23,2,3,0,15,9.697565197857893,105,6
214,10.392593172339998,2.6160155035150012,23,21,2,3,0,15,9.845835983327978,80,5
215,10.527188935379925,3.10690106438499,25,23,2,3,0,15,9.697565197857893,105,6
216,15.516483392658477,4.419209637289683,4,4,0,1,0,6,11.362624262407968,108,6
217,10.039216285352747,2.5404103790332258,15,11,4,0,0,1,10.146084475109028,107,5
218,13.083613794685904,3.558431172568921,3,3,0,1,0,5,10.635280872292363,107,6
219,4.578142253375567,1.6430386854913588,0,0,0,0,0,0,9.418481459515663,107,5
220,10.703343390405438,3.197087189021669,24,22,2,3,0,15,9.73769472424914,99,6
221,10.24630435581536,3.1118535009692967,25,24,1,3,0,15,9.764928970483343,105,6
222,11.214252723673024,3.3882562537473433,19,19,0,4,0,20,10.252889369563809,105,6
223,10.527188935379925,3.10690106438499,25,23,2,3,0,15,9.697565197857893,105,6
224,10.527188935379925,3.10690106438499,25,23,2,3,0,15,9.697565197857893,105,6
225,10.576276327315862,3.1043955661769704,25,23,2,3,0,15,9.740718772985348,105,6
226,10.527188935379925,3.10690106438499,25,23,2,3,0,15,9.697565197857893,105,6
227,4.09392768424433,1.5239171503213875,0,0,0,0,0,0,9.617194447147089,107,5
228,4.578142253375567,1.6430386854913588,0,0,0,0,0,0,9.418481459515663,107,5
229,10.019503535793259,3.1068830878375433,25,25,0,3,0,15,9.656773977986612,105,6
230,10.527188935379925,3.10690106438499,25,23,2,3,0,15,9.697565197857893,105,6
231,10.527188935379925,3.10690106438499,25,23,2,3,0,15,9.697565197857893,105,6
232,7.9762923173255915,2.528021846658389,2,2,0,0,0,0,9.160289370694882,134,6
233,4.578142253375567,1.6430386854913588,0,0,0,0,0,0,9.418481459515663,107,5
234,9.994610285479638,2.579491053796867,11,11,0,1,0,5,9.987152878736222,107,6
235,8.69698831525257,2.515590295415862,5,5,0,0,0,0,9.307366726907919,119,6
236,9.23363695551079,2.5780900972778933,13,12,1,2,1,10,10.148789155268675,105,5
237,10.527188935379925,3.10690106438499,25,23,2,3,0,15,9.697565197857893,105,6
238,9.846270026369218,2.390496642792685,12,12,0,3,0,15,9.687452759173672,105,5
239,10.59720032762981,2.7773064181054545,2,2,0,1,0,5,9.720252767888002,109,6
240,9.846270026369218,2.390496642792685,12,12,0,3,0,15,9.687452759173672,105,5
241,10.392593172339998,2.6160155035150012,23,21,2,3,0,15,9.845835983327978,80,5
242,9.502202990941266,2.5969629982289257,13,11,2,2,1,10,9.953486660010945,105,5
243,9.853373101532156,2.7224340271720697,3,3,0,3,0,15,9.427843870152063,105,5
244,10.213082354930009,2.651478875779502,13,13,0,3,0,15,10.061234640281995,99,5
245,9.790764253818095,2.0438099421215377,12,12,0,3,0,15,9.921780052533402,105,4
246,9.496638258035407,2.266129626343303,8,7,1,1,0,5,10.019303861009055,105,5
247,10.527188935379925,3.10690106438499,25,23,2,3,0,15,9.697565197857893,105,6
248,10.527188935379925,3.10690106438499,25,23,2,3,0,15,9.697565197857893,105,6
249,9.95872895885394,2.823706581889263,15,12,3,2,0,11,9.804746730046753,110,6
250,10.464922110230008,3.4173539590361774,12,11,1,0,0,0,10.635855619179274,107,6
251,11.416867978367591,3.530770727696974,23,23,0,4,0,20,10.900986356220988,105,6
252,10.528858963305913,3.799276638538157,27,26,1,0,0,0,10.071320846948833,107,6
253,9.754375909424157,3.6340171620538544,7,7,0,0,0,2,9.307791328801198,119,6
254,10.30201560974751,3.114002890318921,15,15,0,0,0,0,10.469356947093972,107,5
255,10.528858963305913,3.799276638538157,27,26,1,0,0,0,10.071320846948833,107,6
256,10.528858963305913,3.799276638538157,27,26,1,0,0,0,10.071320846948833,107,6
257,9.97760525928154,2.641765556518606,2,2,0,1,0,5,10.006223018530893,107,6
258,10.528858963305913,3.799276638538157,27,26,1,0,0,0,10.071320846948833,107,6
259,10.20680840213161,3.3464496672668025,11,10,1,0,0,0,10.313459154647312,107,5
260,10.361646320026244,3.5155367065100536,12,11,1,0,0,0,10.127413619741636,107,6
261,10.30201560974751,3.114002890318921,15,15,0,0,0,0,10.469356947093972,107,5
262,10.20680840213161,3.3464496672668025,11,10,1,0,0,0,10.313459154647312,107,5
263,13.32806045706291,3.8218471997727415,14,14,0,0,0,0,11.149208059710386,107,5
264,10.401910163471833,3.7731851460791903,27,27,0,0,0,0,10.240679212290061,107,6
265,10.528858963305913,3.799276638538157,27,26,1,0,0,0,10.071320846948833,107,6
266,10.334796926342008,3.3525336853797256,11,10,1,0,0,0,10.39101333265843,107,5
267,10.528858963305913,3.799276638538157,27,26,1,0,0,0,10.071320846948833,107,6
268,10.394263200265986,2.7989932157445603,25,24,1,0,0,0,10.057172489937425,107,5
269,11.08056078496934,3.784712022143246,28,25,3,0,0,0,10.384051657519612,105,6
270,10.156896811543104,3.3177815953114114,13,12,1,0,0,0,10.700938832488102,105,5
271,6.8766340925571585,2.4989346344090113,0,0,0,0,0,0,8.743269581520453,171,6
272,10.715849422154236,2.830257154589461,16,13,3,0,0,0,10.500813186155955,105,5
273,10.677346796331323,3.48529849139878,15,14,1,0,0,0,10.455472626178269,105,6
274,9.508346210573027,3.29402254683667,14,13,1,0,0,0,10.223895511977593,105,5
275,11.08056078496934,3.784712022143246,28,25,3,0,0,0,10.384051657519612,105,6
276,8.682761848687221,2.2937391240430745,12,11,1,0,0,0,10.25550524197186,84,4
277,11.409034779679573,3.995952979480411,19,18,1,0,0,1,9.343121686266787,131,6
278,11.08056078496934,3.784712022143246,28,25,3,0,0,0,10.384051657519612,105,6
279,10.022301048503177,2.257416512112391,13,12,1,0,0,0,10.889350100055484,91,4
280,11.08056078496934,3.784712022143246,28,25,3,0,0,0,10.384051657519612,105,6
281,11.051689566189372,3.4200480296714764,24,19,5,0,0,0,10.638382254563462,105,6
282,10.345958789866339,2.8340945641864135,17,14,3,0,0,0,10.495398461332522,111,5
283,11.08056078496934,3.784712022143246,28,25,3,0,0,0,10.384051657519612,105,6
284,11.086904075580385,3.7453236781490786,29,26,3,0,0,0,9.386629564225768,159,6
285,11.01002454411969,3.3186892314272134,13,12,1,0,0,0,9.959709667852282,159,6
286,10.16324010215415,3.2755115318367416,13,12,1,0,0,0,9.482240258902788,159,5
287,10.16324010215415,3.2755115318367416,13,12,1,0,0,0,9.482240258902788,159,5
288,11.086904075580385,3.7453236781490786,29,26,3,0,0,0,9.386629564225768,159,6
289,10.945965021929412,2.7844285993496505,26,23,3,0,0,0,10.449847930674489,91,5
290,12.076093562408818,3.4328223658575583,21,18,3,0,0,0,10.003820314647559,159,5
291,10.16324010215415,3.2755115318367416,13,12,1,0,0,0,9.482240258902788,159,5
292,10.945965021929412,2.7844285993496505,26,23,3,0,0,0,10.449847930674489,91,5
293,4.77838252287283,1.9625594459108546,3,0,3,0,0,0,8.6610817176057,159,5
294,8.902020697541731,2.2795393290839763,12,12,0,0,0,0,10.322186411728683,84,4
295,11.1568719327171,4.108837511790839,25,23,2,1,0,5,10.445466129702302,159,6
296,10.74935240911474,3.0833074051396383,18,16,2,0,0,0,9.65194220950212,159,5
297,10.945965021929412,2.7844285993496505,26,23,3,0,0,0,10.449847930674489,91,5
298,7.67631910297053,2.2640048285878156,6,6,0,0,0,0,9.425968742067786,159,4
299,11.086904075580385,3.7453236781490786,29,26,3,0,0,0,9.386629564225768,159,6
300,11.086904075580385,3.7453236781490786,29,26,3,0,0,0,9.386629564225768,159,6
301,15.236155369551012,3.607092205188153,15,15,0,1,0,6,11.736654620695282,164,6
302,17.15073376336204,3.397907565856247,11,11,0,1,0,5,12.534982974923134,158,5
303,9.298422645475336,3.7367315124363416,18,16,2,0,0,0,8.92158060367546,159,6
304,10.967606258980469,3.711575135871143,27,24,3,0,0,0,9.583866486447368,151,6
305,11.141489631121956,2.66628507631692,10,10,0,1,0,6,9.059507765849277,159,6
306,8.91571892775968,2.790868810595292,17,14,3,0,0,0,9.324762690352005,159,5
307,11.086904075580385,3.7453236781490786,29,26,3,0,0,0,9.386629564225768,159,6
308,9.286972760087396,3.2546342028425017,15,14,1,0,0,0,9.054609951443968,159,5
309,10.683690086942368,3.443530336068474,15,14,1,0,0,0,9.412204698749974,159,6
310,10.91110600769834,3.76223280014898,29,27,2,0,0,0,9.481357155202955,159,6
311,13.11749643372594,3.996574474496353,7,7,0,3,0,15,10.081839479475812,74,5
312,13.225270129117005,4.1724808036197825,29,26,3,0,0,0,9.800098095311839,159,6
313,11.086904075580385,3.7453236781490786,29,26,3,0,0,0,9.386629564225768,159,6
314,16.043920183422255,5.39868269097541,23,20,3,0,0,0,10.101938438065808,159,6
315,9.373895671256887,1.7749420709759627,7,7,0,1,0,5,9.676502489090385,159,5
316,10.945965021929412,2.7844285993496505,26,23,3,0,0,0,10.449847930674489,91,5
317,11.086904075580385,3.7453236781490786,29,26,3,0,0,0,9.386629564225768,159,6
318,5.2114379118363665,2.2275544625903496,0,0,0,1,0,5,9.27076309557561,159,5
319,12.527953478168218,2.440670293589914,7,7,0,1,0,5,10.790853272518474,159,5
320,6.379405840188134,1.7818036808768487,5,3,2,0,0,0,8.601453118949003,159,5
321,11.086904075580385,3.7453236781490786,29,26,3,0,0,0,9.386629564225768,159,6
322,9.33841020749814,3.046534905325408,17,15,2,0,0,0,9.087736832504993,159,5
323,10.736174200661338,3.8221632521176714,13,13,0,0,0,1,9.112901157306592,169,6
324,10.945965021929412,2.7844285993496505,26,23,3,0,0,0,10.449847930674489,91,5
